Species	Vernacular name	Number	Time	Municipality	Biogeographical Province	Country	WGS84 N	WGS84 E	The stated certainty of the observation	Observation Reliability	Collection
vaaleaorakas (fi) — Hydnum repandum	vaaleaorakas (fi)		2025-10-02	Raasepori	Uusimaa (U)	Suomi	59.943998	23.509586	Sure	NEUTRAL	The Atlas of Finnish Fungi
vaaleaorakas (fi) — Hydnum repandum	vaaleaorakas (fi)		2025-10-01	Raasepori	Uusimaa (U), Varsinais-Suomi (V)	Suomi	60.008326	23.494959	Sure	NEUTRAL	The Atlas of Finnish Fungi
vaaleaorakas (fi) — Hydnum repandum	vaaleaorakas (fi)		2025-10-01	Kirkkonummi	Uusimaa (U)	Suomi	60.1544	24.5612		COMMUNITY_VERIFIED	iNaturalist Suomi Finland
vaaleaorakas (fi) — Hydnum repandum	vaaleaorakas (fi)		2025-09-30 [11:30-14:06]	Raasepori	Uusimaa (U)	Suomi	59.939677	23.497865	Sure	NEUTRAL	The Atlas of Finnish Fungi
vaaleaorakas (fi) — Hydnum repandum	vaaleaorakas (fi)		2025-09-29	Helsinki, Kerava, Sipoo, Tuusula, Vantaa	Uusimaa (U)	Suomi	60.3	25.1		COMMUNITY_VERIFIED	iNaturalist Suomi Finland
vaaleaorakas (fi) — Hydnum repandum	vaaleaorakas (fi)		2025-09-29	Raasepori	Uusimaa (U), Varsinais-Suomi (V)	Suomi	60.006156	23.492708	Sure	NEUTRAL	The Atlas of Finnish Fungi
vaaleaorakas (fi) — Hydnum repandum	vaaleaorakas (fi)	5	2025-09-29	Tornio	Perä-Pohjanmaa (PeP)	Suomi	66.041491	24.286289	Subspecies unsure	NEUTRAL	The Atlas of Finnish Fungi
vaaleaorakas (fi) — Hydnum repandum	vaaleaorakas (fi)		2025-09-28	Espoo	Uusimaa (U)	Suomi	60.29138	24.57317		COMMUNITY_VERIFIED	iNaturalist Suomi Finland
vaaleaorakas (fi) — Hydnum repandum	vaaleaorakas (fi)		2025-09-28	Joensuu	Pohjois-Karjala (PK)	Suomi	62.6211	29.8182		COMMUNITY_VERIFIED	iNaturalist Suomi Finland
vaaleaorakas (fi) — Hydnum repandum	vaaleaorakas (fi)		2025-09-28	Kangasala	Etelä-Häme (EH)	Suomi	61.50222	24.34282		NEUTRAL	iNaturalist Suomi Finland
vaaleaorakas (fi) — Hydnum repandum	vaaleaorakas (fi)		2025-09-27	Helsinki	Uusimaa (U)	Suomi	60.23491	25.14583		NEUTRAL	iNaturalist Suomi Finland
vaaleaorakas (fi) — Hydnum repandum	vaaleaorakas (fi)		2025-09-27	Espoo	Uusimaa (U)	Suomi	60.30469	24.51982		COMMUNITY_VERIFIED	iNaturalist Suomi Finland
vaaleaorakas (fi) — Hydnum repandum	vaaleaorakas (fi)		2025-09-26	Vihti	Varsinais-Suomi (V)	Suomi	60.544104	24.555926	Sure	NEUTRAL	The Atlas of Finnish Fungi
vaaleaorakas (fi) — Hydnum repandum	vaaleaorakas (fi)		2025-09-26 [14:14-14:24]	Salo	Varsinais-Suomi (V)	Suomi	60.252809	22.967889	Sure	NEUTRAL	The Atlas of Finnish Fungi
vaaleaorakas (fi) — Hydnum repandum	vaaleaorakas (fi)		2025-09-26	Kotka	Etelä-Karjala (EK)	Suomi	60.41374	26.98552		COMMUNITY_VERIFIED	iNaturalist Suomi Finland
vaaleaorakas (fi) — Hydnum repandum	vaaleaorakas (fi)		2025-09-26	Mikkeli	Etelä-Savo (ES)	Suomi	61.45321	27.40411		COMMUNITY_VERIFIED	iNaturalist Suomi Finland
vaaleaorakas (fi) — Hydnum repandum	vaaleaorakas (fi)		2025-09-26	Kirkkonummi	Uusimaa (U)	Suomi	60.15542	24.56341		NEUTRAL	iNaturalist Suomi Finland
vaaleaorakas (fi) — Hydnum repandum	vaaleaorakas (fi)		2025-09-26 [15:37-15:38]	Salo	Varsinais-Suomi (V)	Suomi	60.207954	22.942817	Sure	NEUTRAL	The Atlas of Finnish Fungi
vaaleaorakas (fi) — Hydnum repandum	vaaleaorakas (fi)		2025-09-25	Turku	Varsinais-Suomi (V)	Suomi	60.392	22.22002		COMMUNITY_VERIFIED	iNaturalist Suomi Finland
vaaleaorakas (fi) — Hydnum repandum	vaaleaorakas (fi)		2025-09-25	Helsinki	Uusimaa (U)	Suomi	60.23343	25.13834		COMMUNITY_VERIFIED	iNaturalist Suomi Finland
vaaleaorakas (fi) — Hydnum repandum	vaaleaorakas (fi)		2025-09-21	Sotkamo	Kainuu (Kn)	Suomi	64.198012	28.235613	Sure	NEUTRAL	Notebook, general observations
vaaleaorakas (fi) — Hydnum repandum	vaaleaorakas (fi)		2025-09-21	Lohja, Salo	Varsinais-Suomi (V)	Suomi	60.3	23.7		COMMUNITY_VERIFIED	iNaturalist Suomi Finland
vaaleaorakas (fi) — Hydnum repandum	vaaleaorakas (fi)		2025-09-21 [13:54-13:56]	Tammela	Etelä-Häme (EH)	Suomi	60.654981	23.896597	Sure	NEUTRAL	The Atlas of Finnish Fungi
