Species	Vernacular name	Number	Time	Municipality	Biogeographical Province	Country	WGS84 N	WGS84 E	The stated certainty of the observation	Observation Reliability	Collection
korvasieni (fi) — Gyromitra esculenta	korvasieni (fi)		2023-06-05	Oulu	Oulun Pohjanmaa (OP)	Suomi	65.13883	25.25023		COMMUNITY_VERIFIED	iNaturalist Suomi Finland
korvasieni (fi) — Gyromitra esculenta	korvasieni (fi)		2023-06-03	Suomussalmi	Kainuu (Kn)	Suomi	64.681791	29.72228	Sure	NEUTRAL	Notebook, general observations
korvasieni (fi) — Gyromitra esculenta	korvasieni (fi)		2023-06-03	Helsinki	Uusimaa (U)	Suomi	60.27178	25.16293		COMMUNITY_VERIFIED	iNaturalist Suomi Finland
korvasieni (fi) — Gyromitra esculenta	korvasieni (fi)		2023-06-02	Nurmes	Pohjois-Karjala (PK)	Suomi	63.79995	28.90403		COMMUNITY_VERIFIED	iNaturalist Suomi Finland
korvasieni (fi) — Gyromitra esculenta	korvasieni (fi)		2023-06-01	Pello	Perä-Pohjanmaa (PeP)	Suomi	66.75522	24.18861		COMMUNITY_VERIFIED	iNaturalist Suomi Finland
korvasieni (fi) — Gyromitra esculenta	korvasieni (fi)		2023-05-31	Sipoo	Uusimaa (U)	Suomi	60.30759	25.32646		COMMUNITY_VERIFIED	iNaturalist Suomi Finland
korvasieni (fi) — Gyromitra esculenta	korvasieni (fi)		2023-05-31	Iisalmi	Pohjois-Savo (PS)	Suomi	63.6472	27.20618		COMMUNITY_VERIFIED	iNaturalist Suomi Finland
korvasieni (fi) — Gyromitra esculenta	korvasieni (fi)		2023-05-31	Haapajärvi	Keski-Pohjanmaa (KP)	Suomi	63.77471	25.62833		COMMUNITY_VERIFIED	iNaturalist Suomi Finland
korvasieni (fi) — Gyromitra esculenta	korvasieni (fi)	2	2023-05-31	Alavus	Etelä-Pohjanmaa (EP)	Suomi	62.433921	23.42165	Sure	NEUTRAL	The Atlas of Finnish Fungi
korvasieni (fi) — Gyromitra esculenta	korvasieni (fi)	12	2023-05-30	Oulu	Oulun Pohjanmaa (OP)	Suomi	65.078465	25.531869	Sure	NEUTRAL	The Atlas of Finnish Fungi
korvasieni (fi) — Gyromitra esculenta	korvasieni (fi)		2023-05-30	Kuopio	Pohjois-Savo (PS)	Suomi	63.05432	28.35698		COMMUNITY_VERIFIED	iNaturalist Suomi Finland
korvasieni (fi) — Gyromitra esculenta	korvasieni (fi)		2023-05-30	Uurainen	Pohjois-Häme (PH)	Suomi	62.51201	25.41665		COMMUNITY_VERIFIED	iNaturalist Suomi Finland
korvasieni (fi) — Gyromitra esculenta	korvasieni (fi)		2023-05-30	Lieksa	Pohjois-Karjala (PK)	Suomi	63.11962	30.72408		COMMUNITY_VERIFIED	iNaturalist Suomi Finland
korvasieni (fi) — Gyromitra esculenta	korvasieni (fi)		2023-05-29	Harjavalta	Satakunta (St)	Suomi	61.34818	22.15399		COMMUNITY_VERIFIED	iNaturalist Suomi Finland
korvasieni (fi) — Gyromitra esculenta	korvasieni (fi)		2023-05-29	Joutsa	Etelä-Savo (ES)	Suomi	61.70098	26.22823		NEUTRAL	iNaturalist Suomi Finland
korvasieni (fi) — Gyromitra esculenta	korvasieni (fi)		2023-05-29	Lieksa	Pohjois-Karjala (PK)	Suomi	63.07994	29.82464		COMMUNITY_VERIFIED	iNaturalist Suomi Finland
korvasieni (fi) — Gyromitra esculenta	korvasieni (fi)		2023-05-28	Taivalkoski	Koillismaa (Ks)	Suomi	65.61024	27.99287		COMMUNITY_VERIFIED	iNaturalist Suomi Finland
korvasieni (fi) — Gyromitra esculenta	korvasieni (fi)		2023-05-28	Lieksa	Pohjois-Karjala (PK)	Suomi	63.13956	30.704		COMMUNITY_VERIFIED	iNaturalist Suomi Finland
korvasieni (fi) — Gyromitra esculenta	korvasieni (fi)		2023-05-27	Lahti	Etelä-Häme (EH)	Suomi	60.96164	25.85549		COMMUNITY_VERIFIED	iNaturalist Suomi Finland
korvasieni (fi) — Gyromitra esculenta	korvasieni (fi)	2	2023-05-27	Rovaniemi	Perä-Pohjanmaa (PeP)	Suomi	66.413893	25.837277	Sure	COMMUNITY_VERIFIED	The Atlas of Finnish Fungi
korvasieni (fi) — Gyromitra esculenta	korvasieni (fi)		2023-05-27	Jyväskylä	Pohjois-Häme (PH)	Suomi	62.12162	25.93047		COMMUNITY_VERIFIED	iNaturalist Suomi Finland
korvasieni (fi) — Gyromitra esculenta	korvasieni (fi)		2023-05-27	Vihti	Varsinais-Suomi (V)	Suomi	60.33562	24.52441		NEUTRAL	iNaturalist Suomi Finland
korvasieni (fi) — Gyromitra esculenta	korvasieni (fi)		2023-05-27	Porvoo	Uusimaa (U)	Suomi	60.45868	25.80509		COMMUNITY_VERIFIED	iNaturalist Suomi Finland
korvasieni (fi) — Gyromitra esculenta	korvasieni (fi)		2023-05-27	Kajaani	Kainuu (Kn)	Suomi	64.00993	27.08536		COMMUNITY_VERIFIED	iNaturalist Suomi Finland
korvasieni (fi) — Gyromitra esculenta	korvasieni (fi)		2023-05-27	Kajaani	Kainuu (Kn)	Suomi	64.00047	27.09537		COMMUNITY_VERIFIED	iNaturalist Suomi Finland
korvasieni (fi) — Gyromitra esculenta	korvasieni (fi)		2023-05-27	Kangasala	Etelä-Häme (EH)	Suomi	61.52238	24.43303		COMMUNITY_VERIFIED	iNaturalist Suomi Finland
korvasieni (fi) — Gyromitra esculenta	korvasieni (fi)	1	2023-05-27	Jyväskylä	Pohjois-Häme (PH)	Suomi	62.207845	25.743263	Sure	NEUTRAL	Notebook, general observations
korvasieni (fi) — Gyromitra esculenta	korvasieni (fi)		2023-05-26	Alavus	Etelä-Pohjanmaa (EP)	Suomi	62.48115	23.63146		COMMUNITY_VERIFIED	iNaturalist Suomi Finland
korvasieni (fi) — Gyromitra esculenta	korvasieni (fi)		2023-05-25	Parainen	Varsinais-Suomi (V)	Suomi	60.22084	22.29297		COMMUNITY_VERIFIED	iNaturalist Suomi Finland
korvasieni (fi) — Gyromitra esculenta	korvasieni (fi)		2023-05-25	Lapinlahti	Pohjois-Savo (PS)	Suomi	63.45378	27.45609		COMMUNITY_VERIFIED	iNaturalist Suomi Finland
korvasieni (fi) — Gyromitra esculenta	korvasieni (fi)		2023-05-25	Kuusamo	Koillismaa (Ks)	Suomi	66.36083	29.31933		COMMUNITY_VERIFIED	iNaturalist Suomi Finland
korvasieni (fi) — Gyromitra esculenta	korvasieni (fi)		2023-05-23	Joensuu, Kontiolahti, Liperi, Polvijärvi	Pohjois-Karjala (PK)	Suomi	62.7	29.7		COMMUNITY_VERIFIED	iNaturalist Suomi Finland
korvasieni (fi) — Gyromitra esculenta	korvasieni (fi)		2023-05-23	Vaala	Kainuu (Kn)	Suomi	64.7166	27.16248		COMMUNITY_VERIFIED	iNaturalist Suomi Finland
korvasieni (fi) — Gyromitra esculenta	korvasieni (fi)		2023-05-22	Ikaalinen	Satakunta (St)	Suomi	61.87437	23.44459		COMMUNITY_VERIFIED	iNaturalist Suomi Finland
korvasieni (fi) — Gyromitra esculenta	korvasieni (fi)		2023-05-22	Kemiönsaari	Varsinais-Suomi (V)	Suomi	60.06871	22.77063		NEUTRAL	iNaturalist Suomi Finland
korvasieni (fi) — Gyromitra esculenta	korvasieni (fi)		2023-05-22	Pudasjärvi	Oulun Pohjanmaa (OP)	Suomi	65.49472	26.4728		COMMUNITY_VERIFIED	iNaturalist Suomi Finland
korvasieni (fi) — Gyromitra esculenta	korvasieni (fi)		2023-05-22	Raasepori	Varsinais-Suomi (V)	Suomi	60.09259	23.29776		COMMUNITY_VERIFIED	iNaturalist Suomi Finland
korvasieni (fi) — Gyromitra esculenta	korvasieni (fi)		2023-05-21	Iisalmi	Pohjois-Savo (PS)	Suomi	63.64814	27.19659		COMMUNITY_VERIFIED	iNaturalist Suomi Finland
korvasieni (fi) — Gyromitra esculenta	korvasieni (fi)		2023-05-21	Porvoo	Uusimaa (U)	Suomi	60.34702	25.59868		COMMUNITY_VERIFIED	iNaturalist Suomi Finland
korvasieni (fi) — Gyromitra esculenta	korvasieni (fi)		2023-05-21	Paimio	Varsinais-Suomi (V)	Suomi	60.49533	22.6721		COMMUNITY_VERIFIED	iNaturalist Suomi Finland
korvasieni (fi) — Gyromitra esculenta	korvasieni (fi)		2023-05-21	Sysmä	Etelä-Häme (EH)	Suomi	61.429561	25.539011	Sure	NEUTRAL	Notebook, general observations
korvasieni (fi) — Gyromitra esculenta	korvasieni (fi)	3	2023-05-21 [12:45-13:45]	Rauma	Satakunta (St)	Suomi	61.099798	21.556802	Sure	NEUTRAL	Notebook, general observations
korvasieni (fi) — Gyromitra esculenta	korvasieni (fi)		2023-05-20	Eura, Eurajoki, Laitila, Rauma	Satakunta (St), Varsinais-Suomi (V)	Suomi	61.1	21.9		COMMUNITY_VERIFIED	iNaturalist Suomi Finland
korvasieni (fi) — Gyromitra esculenta	korvasieni (fi)		2023-05-20	Mäntsälä	Uusimaa (U)	Suomi	60.60059	25.23887		COMMUNITY_VERIFIED	iNaturalist Suomi Finland
korvasieni (fi) — Gyromitra esculenta	korvasieni (fi)		2023-05-20	Porvoo	Uusimaa (U)	Suomi	60.383245	25.681585	Sure	NEUTRAL	The Atlas of Finnish Fungi
korvasieni (fi) — Gyromitra esculenta	korvasieni (fi)	4	2023-05-20	Rovaniemi	Perä-Pohjanmaa (PeP)	Suomi	66.386402	26.866776	Sure	NEUTRAL	The Atlas of Finnish Fungi
korvasieni (fi) — Gyromitra esculenta	korvasieni (fi)		2023-05-20	Pudasjärvi	Oulun Pohjanmaa (OP)	Suomi	65.58967	27.70922		NEUTRAL	iNaturalist Suomi Finland
korvasieni (fi) — Gyromitra esculenta	korvasieni (fi)		2023-05-20	Kouvola	Etelä-Savo (ES)	Suomi	61.12433	26.75433		COMMUNITY_VERIFIED	iNaturalist Suomi Finland
korvasieni (fi) — Gyromitra esculenta	korvasieni (fi)		2023-05-20	Kouvola	Etelä-Savo (ES)	Suomi	60.9541	27.16033		NEUTRAL	iNaturalist Suomi Finland
korvasieni (fi) — Gyromitra esculenta	korvasieni (fi)	Muutama litra	2023-05-19 [12:28-17:24]	Kangasniemi	Etelä-Savo (ES)	Suomi	62.17709	26.411264	Sure	NEUTRAL	The Atlas of Finnish Fungi
korvasieni (fi) — Gyromitra esculenta	korvasieni (fi)		2023-05-19	Vihti	Varsinais-Suomi (V)	Suomi	60.32698	24.59483		COMMUNITY_VERIFIED	iNaturalist Suomi Finland
korvasieni (fi) — Gyromitra esculenta	korvasieni (fi)		2023-05-19	Reisjärvi	Keski-Pohjanmaa (KP)	Suomi	63.71288	24.95421		COMMUNITY_VERIFIED	iNaturalist Suomi Finland
korvasieni (fi) — Gyromitra esculenta	korvasieni (fi)		2023-05-19	Espoo	Uusimaa (U)	Suomi	60.1779	24.71015		COMMUNITY_VERIFIED	iNaturalist Suomi Finland
korvasieni (fi) — Gyromitra esculenta	korvasieni (fi)		2023-05-19	Nurmijärvi	Uusimaa (U)	Suomi	60.4987	24.64882		COMMUNITY_VERIFIED	iNaturalist Suomi Finland
korvasieni (fi) — Gyromitra esculenta	korvasieni (fi)		2023-05-18	Karkkila	Varsinais-Suomi (V)	Suomi	60.59083	24.35916		NEUTRAL	iNaturalist Suomi Finland
korvasieni (fi) — Gyromitra esculenta	korvasieni (fi)		2023-05-18	Hyvinkää, Hämeenlinna, Janakkala, Loppi	Etelä-Häme (EH), Uusimaa (U)	Suomi	60.7	24.5		NEUTRAL	iNaturalist Suomi Finland
korvasieni (fi) — Gyromitra esculenta	korvasieni (fi)	1	2023-05-18	Pedersören kunta	Keski-Pohjanmaa (KP)	Suomi	63.501919	22.887502		NEUTRAL	Löydös Open Finnish Observation Database
korvasieni (fi) — Gyromitra esculenta	korvasieni (fi)		2023-05-18	Riihimäki	Etelä-Häme (EH)	Suomi	60.67354	24.80945		COMMUNITY_VERIFIED	iNaturalist Suomi Finland
korvasieni (fi) — Gyromitra esculenta	korvasieni (fi)		2023-05-18	Taivalkoski	Koillismaa (Ks)	Suomi	65.291834	28.352861	Sure	NEUTRAL	The Atlas of Finnish Fungi
korvasieni (fi) — Gyromitra esculenta	korvasieni (fi)		2023-05-18	Urjala	Etelä-Häme (EH)	Suomi	61.04754	23.64072		COMMUNITY_VERIFIED	iNaturalist Suomi Finland
korvasieni (fi) — Gyromitra esculenta	korvasieni (fi)	3	2023-05-18 [13:05]	Hamina	Etelä-Karjala (EK)	Suomi	60.646097	27.281423	Sure	NEUTRAL	Notebook, general observations
korvasieni (fi) — Gyromitra esculenta	korvasieni (fi)		2023-05-17	Tampere	Etelä-Häme (EH)	Suomi	61.60191	23.977		COMMUNITY_VERIFIED	iNaturalist Suomi Finland
korvasieni (fi) — Gyromitra esculenta	korvasieni (fi)		2023-05-17	Pälkäne	Etelä-Häme (EH)	Suomi	61.32677	24.33965		COMMUNITY_VERIFIED	iNaturalist Suomi Finland
korvasieni (fi) — Gyromitra esculenta	korvasieni (fi)		2023-05-16	Espoo	Uusimaa (U)	Suomi	60.29267	24.56283		COMMUNITY_VERIFIED	iNaturalist Suomi Finland
korvasieni (fi) — Gyromitra esculenta	korvasieni (fi)		2023-05-16	Espoo	Uusimaa (U)	Suomi	60.32714	24.66652		COMMUNITY_VERIFIED	iNaturalist Suomi Finland
korvasieni (fi) — Gyromitra esculenta	korvasieni (fi)		2023-05-16	Kaavi	Pohjois-Karjala (PK)	Suomi	63.04676	28.88034		COMMUNITY_VERIFIED	iNaturalist Suomi Finland
korvasieni (fi) — Gyromitra esculenta	korvasieni (fi)	1	2023-05-15	Salo	Varsinais-Suomi (V)	Suomi	60.286183	23.080309	Sure	NEUTRAL	Notebook, general observations
korvasieni (fi) — Gyromitra esculenta	korvasieni (fi)		2023-05-15	Eurajoki	Satakunta (St)	Suomi	61.21429	21.73373		COMMUNITY_VERIFIED	iNaturalist Suomi Finland
korvasieni (fi) — Gyromitra esculenta	korvasieni (fi)		2023-05-15	Mikkeli	Etelä-Savo (ES)	Suomi	61.70559	27.26282		COMMUNITY_VERIFIED	iNaturalist Suomi Finland
korvasieni (fi) — Gyromitra esculenta	korvasieni (fi)		2023-05-14	Iisalmi	Pohjois-Savo (PS)	Suomi	63.65166	27.19415		COMMUNITY_VERIFIED	iNaturalist Suomi Finland
korvasieni (fi) — Gyromitra esculenta	korvasieni (fi)		2023-05-14	Helsinki	Uusimaa (U)	Suomi	60.19765	24.91373		COMMUNITY_VERIFIED	iNaturalist Suomi Finland
korvasieni (fi) — Gyromitra esculenta	korvasieni (fi)		2023-05-14	Naantali	Varsinais-Suomi (V)	Suomi	60.38709	21.9049		COMMUNITY_VERIFIED	iNaturalist Suomi Finland
korvasieni (fi) — Gyromitra esculenta	korvasieni (fi)	runsas	2023-05-13	Pieksämäki	Pohjois-Savo (PS)	Suomi	62.081036	27.383903	Sure	NEUTRAL	The Atlas of Finnish Fungi
korvasieni (fi) — Gyromitra esculenta	korvasieni (fi)		2023-05-13	Sastamala	Satakunta (St)	Suomi	61.376523	23.123107	Sure	NEUTRAL	The Atlas of Finnish Fungi
korvasieni (fi) — Gyromitra esculenta	korvasieni (fi)		2023-05-13	Tuusniemi	Pohjois-Savo (PS)	Suomi	62.81434	28.48714		COMMUNITY_VERIFIED	iNaturalist Suomi Finland
korvasieni (fi) — Gyromitra esculenta	korvasieni (fi)		2023-05-13	Espoo	Uusimaa (U)	Suomi	60.2918	24.65		COMMUNITY_VERIFIED	iNaturalist Suomi Finland
korvasieni (fi) — Gyromitra esculenta	korvasieni (fi)		2023-05-13	Helsinki	Uusimaa (U)	Suomi	60.27089	25.20725		COMMUNITY_VERIFIED	iNaturalist Suomi Finland
korvasieni (fi) — Gyromitra esculenta	korvasieni (fi)		2023-05-13	Hollola	Etelä-Häme (EH)	Suomi	61.01534	25.45312		COMMUNITY_VERIFIED	iNaturalist Suomi Finland
korvasieni (fi) — Gyromitra esculenta	korvasieni (fi)		2023-05-13	Laukaa	Pohjois-Häme (PH)	Suomi	62.48475	25.75071		NEUTRAL	iNaturalist Suomi Finland
korvasieni (fi) — Gyromitra esculenta	korvasieni (fi)		2023-05-12	Mikkeli	Etelä-Savo (ES)	Suomi	61.5069	27.28531		COMMUNITY_VERIFIED	iNaturalist Suomi Finland
korvasieni (fi) — Gyromitra esculenta	korvasieni (fi)		2023-05-12	Mikkeli	Etelä-Savo (ES)	Suomi	61.50691	27.28535		COMMUNITY_VERIFIED	iNaturalist Suomi Finland
korvasieni (fi) — Gyromitra esculenta	korvasieni (fi)		2023-05-12	Vihti	Varsinais-Suomi (V)	Suomi	60.32219	24.49303		COMMUNITY_VERIFIED	iNaturalist Suomi Finland
korvasieni (fi) — Gyromitra esculenta	korvasieni (fi)		2023-05-12	Tammela	Etelä-Häme (EH)	Suomi	60.65801	23.883		COMMUNITY_VERIFIED	iNaturalist Suomi Finland
korvasieni (fi) — Gyromitra esculenta	korvasieni (fi)	4	2023-05-12 [13:00]	Valkeakoski	Etelä-Häme (EH)	Suomi	61.250774	24.090533	Sure	NEUTRAL	Notebook, general observations
korvasieni (fi) — Gyromitra esculenta	korvasieni (fi)	2	2023-05-12 [13:06]	Valkeakoski	Etelä-Häme (EH)	Suomi	61.251026	24.090453	Sure	NEUTRAL	Notebook, general observations
korvasieni (fi) — Gyromitra esculenta	korvasieni (fi)	1	2023-05-12 [15:32]	Valkeakoski	Etelä-Häme (EH)	Suomi	61.248656	24.093154	Sure	NEUTRAL	Notebook, general observations
korvasieni (fi) — Gyromitra esculenta	korvasieni (fi)	1	2023-05-11 [3:00]	Espoo	Uusimaa (U)	Suomi	60.277518	24.620029	Sure	NEUTRAL	Notebook, general observations
korvasieni (fi) — Gyromitra esculenta	korvasieni (fi)	4	2023-05-11 [14:44]	Valkeakoski	Etelä-Häme (EH)	Suomi	61.252157	24.094071	Sure	NEUTRAL	Notebook, general observations
korvasieni (fi) — Gyromitra esculenta	korvasieni (fi)		2023-05-11	Helsinki	Uusimaa (U)	Suomi	60.26791	24.90469		COMMUNITY_VERIFIED	iNaturalist Suomi Finland
korvasieni (fi) — Gyromitra esculenta	korvasieni (fi)		2023-05-10	Loppi	Etelä-Häme (EH)	Suomi	60.68502	24.290615	Sure	NEUTRAL	Notebook, general observations
korvasieni (fi) — Gyromitra esculenta	korvasieni (fi)		2023-05-10	Lohja, Salo	Varsinais-Suomi (V)	Suomi	60.3	23.7		COMMUNITY_VERIFIED	iNaturalist Suomi Finland
korvasieni (fi) — Gyromitra esculenta	korvasieni (fi)		2023-05-10	Inkoo, Lohja, Raasepori, Salo	Uusimaa (U), Varsinais-Suomi (V)	Suomi	60.1	23.7		COMMUNITY_VERIFIED	iNaturalist Suomi Finland
korvasieni (fi) — Gyromitra esculenta	korvasieni (fi)		2023-05-10	Helsinki	Uusimaa (U)	Suomi	60.2228	24.924		COMMUNITY_VERIFIED	iNaturalist Suomi Finland
korvasieni (fi) — Gyromitra esculenta	korvasieni (fi)	9	2023-05-09 [13:14]	Valkeakoski	Etelä-Häme (EH)	Suomi	61.253479	24.090445	Sure	NEUTRAL	Notebook, general observations
korvasieni (fi) — Gyromitra esculenta	korvasieni (fi)		2023-05-09	Reisjärvi	Keski-Pohjanmaa (KP)	Suomi	63.71555	24.96696		COMMUNITY_VERIFIED	iNaturalist Suomi Finland
korvasieni (fi) — Gyromitra esculenta	korvasieni (fi)		2023-05-09	Hämeenlinna	Etelä-Häme (EH)	Suomi	61.23468	25.08217		COMMUNITY_VERIFIED	iNaturalist Suomi Finland
korvasieni (fi) — Gyromitra esculenta	korvasieni (fi)		2023-05-09	Hämeenlinna	Etelä-Häme (EH)	Suomi	61.216606	25.021855		NEUTRAL	Notebook, general observations
korvasieni (fi) — Gyromitra esculenta	korvasieni (fi)	11	2023-05-08 [11:53]	Valkeakoski	Etelä-Häme (EH)	Suomi	61.255561	24.095124	Sure	NEUTRAL	Notebook, general observations
korvasieni (fi) — Gyromitra esculenta	korvasieni (fi)		2023-05-08	Heinävesi	Pohjois-Savo (PS)	Suomi	62.39671	28.81455	Sure	NEUTRAL	The Atlas of Finnish Fungi
korvasieni (fi) — Gyromitra esculenta	korvasieni (fi)		2023-05-08	Espoo	Uusimaa (U)	Suomi	60.33793	24.65815		COMMUNITY_VERIFIED	iNaturalist Suomi Finland
korvasieni (fi) — Gyromitra esculenta	korvasieni (fi)		2023-05-08	Parainen	Varsinais-Suomi (V)	Suomi	60.23425	21.96495		COMMUNITY_VERIFIED	iNaturalist Suomi Finland
korvasieni (fi) — Gyromitra esculenta	korvasieni (fi)		2023-05-07	Nurmijärvi	Uusimaa (U)	Suomi	60.509115	24.747239	Sure	COMMUNITY_VERIFIED	The Atlas of Finnish Fungi
korvasieni (fi) — Gyromitra esculenta	korvasieni (fi)		2023-05-07	Sipoo	Uusimaa (U)	Suomi	60.4819	25.237025	Sure	NEUTRAL	The Atlas of Finnish Fungi
korvasieni (fi) — Gyromitra esculenta	korvasieni (fi)		2023-05-07	Hollola	Etelä-Häme (EH)	Suomi	61.01648	25.45322		COMMUNITY_VERIFIED	iNaturalist Suomi Finland
korvasieni (fi) — Gyromitra esculenta	korvasieni (fi)		2023-05-07	Hollola	Etelä-Häme (EH)	Suomi	61.01643	25.45326		COMMUNITY_VERIFIED	iNaturalist Suomi Finland
korvasieni (fi) — Gyromitra esculenta	korvasieni (fi)		2023-05-07	Iisalmi	Pohjois-Savo (PS)	Suomi	63.64655	27.17283		COMMUNITY_VERIFIED	iNaturalist Suomi Finland
korvasieni (fi) — Gyromitra esculenta	korvasieni (fi)		2023-05-07	Heinola	Etelä-Häme (EH)	Suomi	61.25644	26.07765		COMMUNITY_VERIFIED	iNaturalist Suomi Finland
korvasieni (fi) — Gyromitra esculenta	korvasieni (fi)		2023-05-07	Kaarina	Varsinais-Suomi (V)	Suomi	60.41134	22.37094		COMMUNITY_VERIFIED	iNaturalist Suomi Finland
korvasieni (fi) — Gyromitra esculenta	korvasieni (fi)		2023-05-07	Joroinen	Pohjois-Savo (PS)	Suomi	62.17556	27.97768		COMMUNITY_VERIFIED	iNaturalist Suomi Finland
korvasieni (fi) — Gyromitra esculenta	korvasieni (fi)		2023-05-07	Virrat	Pohjois-Häme (PH)	Suomi	62.23435	23.74533		NEUTRAL	iNaturalist Suomi Finland
korvasieni (fi) — Gyromitra esculenta	korvasieni (fi)		2023-05-06	Masku, Mynämäki, Naantali	Varsinais-Suomi (V)	Suomi	60.5	21.9		COMMUNITY_VERIFIED	iNaturalist Suomi Finland
korvasieni (fi) — Gyromitra esculenta	korvasieni (fi)		2023-05-06	Riihimäki	Etelä-Häme (EH)	Suomi	60.77321	24.82201		COMMUNITY_VERIFIED	iNaturalist Suomi Finland
korvasieni (fi) — Gyromitra esculenta	korvasieni (fi)		2023-05-06	Mikkeli	Etelä-Savo (ES)	Suomi	61.70134	27.42413		COMMUNITY_VERIFIED	iNaturalist Suomi Finland
korvasieni (fi) — Gyromitra esculenta	korvasieni (fi)		2023-05-06	Kirkkonummi	Uusimaa (U)	Suomi	60.14877	24.3639		COMMUNITY_VERIFIED	iNaturalist Suomi Finland
korvasieni (fi) — Gyromitra esculenta	korvasieni (fi)		2023-05-06	Sipoo	Uusimaa (U)	Suomi	60.32722	25.12477		COMMUNITY_VERIFIED	iNaturalist Suomi Finland
korvasieni (fi) — Gyromitra esculenta	korvasieni (fi)		2023-05-06	Turku	Varsinais-Suomi (V)	Suomi	60.38453	22.13711		COMMUNITY_VERIFIED	iNaturalist Suomi Finland
korvasieni (fi) — Gyromitra esculenta	korvasieni (fi)		2023-05-06	Lempäälä	Etelä-Häme (EH)	Suomi	61.314	23.82871		NEUTRAL	iNaturalist Suomi Finland
korvasieni (fi) — Gyromitra esculenta	korvasieni (fi)		2023-05-06	Espoo	Uusimaa (U)	Suomi	60.33241	24.61229		NEUTRAL	iNaturalist Suomi Finland
korvasieni (fi) — Gyromitra esculenta	korvasieni (fi)		2023-05-05	Seinäjoki	Etelä-Pohjanmaa (EP)	Suomi	62.78772	22.85043		COMMUNITY_VERIFIED	iNaturalist Suomi Finland
korvasieni (fi) — Gyromitra esculenta	korvasieni (fi)		2023-05-04	Imatra	Etelä-Savo (ES)	Suomi	61.20295	28.72881		COMMUNITY_VERIFIED	iNaturalist Suomi Finland
korvasieni (fi) — Gyromitra esculenta	korvasieni (fi)		2023-05-01	Inkoo, Lohja, Raasepori, Salo	Uusimaa (U), Varsinais-Suomi (V)	Suomi	60.1	23.7		COMMUNITY_VERIFIED	iNaturalist Suomi Finland
korvasieni (fi) — Gyromitra esculenta	korvasieni (fi)	4	2023-05-01	Porvoo	Uusimaa (U)	Suomi	60.353916	25.724337	Sure	NEUTRAL	The Atlas of Finnish Fungi
korvasieni (fi) — Gyromitra esculenta	korvasieni (fi)		2023-05-01	Tuusula	Uusimaa (U)	Suomi	60.42574	25.07068		COMMUNITY_VERIFIED	iNaturalist Suomi Finland
korvasieni (fi) — Gyromitra esculenta	korvasieni (fi)		2023-05-01	Mikkeli	Etelä-Savo (ES)	Suomi	61.65748	27.28354		COMMUNITY_VERIFIED	iNaturalist Suomi Finland
korvasieni (fi) — Gyromitra esculenta	korvasieni (fi)		2023-05-01	Rauma	Satakunta (St)	Suomi	61.13059	21.49034		COMMUNITY_VERIFIED	iNaturalist Suomi Finland
korvasieni (fi) — Gyromitra esculenta	korvasieni (fi)		2023-05-01	Vihti	Varsinais-Suomi (V)	Suomi	60.33929	24.60759		COMMUNITY_VERIFIED	iNaturalist Suomi Finland
korvasieni (fi) — Gyromitra esculenta	korvasieni (fi)		2023-04-29	Turku	Varsinais-Suomi (V)	Suomi	60.42165	22.31981		COMMUNITY_VERIFIED	iNaturalist Suomi Finland
korvasieni (fi) — Gyromitra esculenta	korvasieni (fi)	12	2023-04-29	Espoo, Helsinki, Vantaa	Uusimaa (U)	Suomi	60.260102	24.91945	Sure	NEUTRAL	Notebook, general observations
korvasieni (fi) — Gyromitra esculenta	korvasieni (fi)		2023-04-29	Kerava	Uusimaa (U)	Suomi	60.37169	25.13941		COMMUNITY_VERIFIED	iNaturalist Suomi Finland
korvasieni (fi) — Gyromitra esculenta	korvasieni (fi)		2023-04-29	Turku	Varsinais-Suomi (V)	Suomi	60.45306	22.33928		COMMUNITY_VERIFIED	iNaturalist Suomi Finland
korvasieni (fi) — Gyromitra esculenta	korvasieni (fi)		2023-04-29	Salo	Varsinais-Suomi (V)	Suomi	60.17683	23.27674		COMMUNITY_VERIFIED	iNaturalist Suomi Finland
korvasieni (fi) — Gyromitra esculenta	korvasieni (fi)		2023-04-29	Padasjoki	Etelä-Häme (EH)	Suomi	61.32186	25.01629		COMMUNITY_VERIFIED	iNaturalist Suomi Finland
korvasieni (fi) — Gyromitra esculenta	korvasieni (fi)		2023-04-28	Valkeakoski	Etelä-Häme (EH)	Suomi	61.25798	24.06543		COMMUNITY_VERIFIED	iNaturalist Suomi Finland
korvasieni (fi) — Gyromitra esculenta	korvasieni (fi)	3	2023-04-27	Helsinki	Uusimaa (U)	Suomi	60.214215	25.03816	Sure	NEUTRAL	The Atlas of Finnish Fungi
korvasieni (fi) — Gyromitra esculenta	korvasieni (fi)		2023-04-26	Vihti	Varsinais-Suomi (V)	Suomi	60.44828	24.49544		COMMUNITY_VERIFIED	iNaturalist Suomi Finland
korvasieni (fi) — Gyromitra esculenta	korvasieni (fi)		2023-04-26	Mikkeli	Etelä-Savo (ES)	Suomi	61.70564	27.42662		COMMUNITY_VERIFIED	iNaturalist Suomi Finland
korvasieni (fi) — Gyromitra esculenta	korvasieni (fi)	5	2023-04-26 [14:50]	Hamina	Etelä-Karjala (EK)	Suomi	60.661671	27.323895	Sure	NEUTRAL	Notebook, general observations
